time, gpsX, gpsY, compass, velX, velY, velHeading, combX, combY, combHeading, featX, featY, featHeading
213.537792, 7.507438, 6.032181, -10.905210, 7.803945, 8.195947, -10.802513, 7.388046, 6.419126, -10.909158, 7.402155, 6.229472, -10.937914
213.633288, 7.507438, 6.032181, -10.905210, 7.797095, 8.228661, -10.789179, 7.384717, 6.452383, -10.895824, 7.402155, 6.229472, -10.937914
213.734572, 7.507438, 6.032181, -10.905210, 7.789340, 8.263252, -10.775037, 7.380689, 6.487603, -10.881682, 7.402155, 6.229472, -10.937914
213.838202, 7.507438, 6.032181, -10.905210, 7.780895, 8.298526, -10.760568, 7.376046, 6.523575, -10.867213, 7.402155, 6.229472, -10.937914
213.947331, 7.507438, 6.032181, -10.905210, 7.771436, 8.335531, -10.745331, 7.370580, 6.561377, -10.851975, 7.402155, 6.229472, -10.937914
214.043185, 7.985402, 7.025769, -10.905210, 7.762694, 8.367921, -10.731947, 7.374636, 6.600982, -10.838592, 7.402155, 6.229472, -10.937914
214.152196, 7.985402, 7.025769, -10.905210, 7.752192, 8.404601, -10.716726, 7.368098, 6.638572, -10.823371, 7.402155, 6.229472, -10.937914
214.240407, 7.985402, 7.025769, -10.732594, 7.743329, 8.434175, -10.704410, 7.362314, 6.668899, -10.807131, 7.402155, 6.229472, -10.937914
214.356828, 7.985402, 7.025769, -10.732594, 7.730999, 8.473012, -10.688154, 7.354032, 6.708796, -10.790876, 7.402155, 6.229472, -10.937914
214.453143, 7.985402, 7.025769, -10.732594, 7.720367, 8.505002, -10.674706, 7.346736, 6.741707, -10.777428, 7.402155, 6.229472, -10.937914
214.561888, 7.985402, 7.025769, -10.732594, 7.707816, 8.540934, -10.659522, 7.337936, 6.778736, -10.762244, 7.402155, 6.229472, -10.937914
214.651225, 7.985402, 7.025769, -10.732594, 7.697138, 8.570322, -10.647049, 7.330327, 6.809064, -10.749770, 7.402155, 6.229472, -10.937914
214.760554, 7.985402, 7.025769, -10.732594, 7.683522, 8.606083, -10.631783, 7.320450, 6.846033, -10.734505, 7.402155, 6.229472, -10.937914
214.862886, 6.935907, 7.856397, -10.732594, 7.670301, 8.639370, -10.617495, 7.305090, 6.895138, -10.720217, 7.402155, 6.229472, -10.937914
214.964491, 6.935907, 7.856397, -10.732594, 7.656706, 8.672230, -10.603309, 7.294937, 6.929220, -10.706030, 7.402155, 6.229472, -10.937914
215.068059, 6.935907, 7.856397, -10.732594, 7.642366, 8.705522, -10.588848, 7.284086, 6.963806, -10.691569, 7.402155, 6.229472, -10.937914
215.167210, 6.935907, 7.856397, -10.732594, 7.628198, 8.737201, -10.575004, 7.273240, 6.996771, -10.677725, 7.402155, 6.229472, -10.937914
215.266444, 6.935907, 7.856397, -10.939139, 7.613579, 8.768706, -10.561148, 7.262383, 7.029762, -10.677633, 7.402155, 6.229472, -10.937914
215.380951, 6.935907, 7.856397, -10.939139, 7.596132, 8.804787, -10.545160, 7.249247, 7.067626, -10.661645, 7.402155, 6.229472, -10.937914
215.478264, 6.935907, 7.856397, -10.939139, 7.580889, 8.835245, -10.531572, 7.237648, 7.099649, -10.648058, 7.402155, 6.229472, -10.937914
215.585831, 6.935907, 7.856397, -10.939139, 7.563537, 8.868656, -10.516553, 7.224296, 7.134851, -10.633038, 7.402155, 6.229472, -10.937914
215.683002, 7.091672, 7.353029, -10.939139, 7.547453, 8.898623, -10.502986, 7.210002, 7.169282, -10.619471, 7.402155, 6.229472, -10.937914
215.785352, 7.091672, 7.353029, -10.939139, 7.530063, 8.929941, -10.488695, 7.196370, 7.202409, -10.605180, 7.402155, 6.229472, -10.937914
215.888491, 7.091672, 7.353029, -10.939139, 7.512087, 8.961245, -10.474294, 7.182153, 7.235590, -10.590779, 7.402155, 6.229472, -10.937914
215.995741, 7.091672, 7.353029, -10.939139, 7.492908, 8.993513, -10.459319, 7.166855, 7.269869, -10.575804, 7.402155, 6.229472, -10.937914
216.092842, 7.091672, 7.353029, -10.939139, 7.492908, 8.993513, -10.459319, 7.166855, 7.269869, -10.575804, 7.402155, 6.229472, -10.937914
216.200534, 7.091672, 7.353029, -10.939139, 7.492908, 8.993513, -10.459319, 7.166855, 7.269869, -10.575804, 7.402155, 6.229472, -10.937914
216.289937, 7.091672, 7.353029, -10.608974, 7.492908, 8.993513, -10.459319, 7.166855, 7.269869, -10.577463, 7.402155, 6.229472, -10.937914
216.405245, 7.091672, 7.353029, -10.608974, 7.492908, 8.993513, -10.459319, 7.166855, 7.269869, -10.577463, 7.402155, 6.229472, -10.937914
216.502748, 6.788252, 6.819300, -10.608974, 7.492908, 8.993513, -10.459319, 7.161175, 7.263110, -10.577463, 7.402155, 6.229472, -10.937914
216.610531, 6.788252, 6.819300, -10.608974, 7.495661, 8.988881, -10.459319, 7.163364, 7.258185, -10.577463, 7.402155, 6.229472, -10.937914
216.707816, 6.788252, 6.819300, -10.608974, 7.498147, 8.984699, -10.459319, 7.165339, 7.253740, -10.577463, 7.402155, 6.229472, -10.937914
216.810224, 6.788252, 6.819300, -10.608974, 7.503379, 8.975896, -10.459319, 7.169497, 7.244381, -10.577463, 7.402155, 6.229472, -10.937914
216.912610, 6.788252, 6.819300, -10.608974, 7.508610, 8.967095, -10.459319, 7.173654, 7.235025, -10.577463, 7.402155, 6.229472, -10.937914
217.021179, 6.788252, 6.819300, -10.608974, 7.516930, 8.953095, -10.459319, 7.180267, 7.220142, -10.577463, 7.402155, 6.229472, -10.937914
217.117746, 6.788252, 6.819300, -10.608974, 7.524331, 8.940643, -10.459319, 7.186148, 7.206905, -10.577463, 7.402155, 6.229472, -10.937914
217.225491, 6.788252, 6.819300, -10.608974, 7.532588, 8.926750, -10.459319, 7.192710, 7.192135, -10.577463, 7.402155, 6.229472, -10.937914
217.314910, 7.448849, 8.384968, -10.086482, 7.539441, 8.915220, -10.459319, 7.202211, 7.198090, -10.552914, 7.402155, 6.229472, -10.937914
217.430202, 7.448849, 8.384968, -10.086482, 7.548277, 8.900354, -10.459319, 7.209619, 7.182463, -10.552914, 7.402155, 6.229472, -10.937914
217.527736, 7.448849, 8.384968, -10.086482, 7.555752, 8.887778, -10.459319, 7.215886, 7.169243, -10.552914, 7.402155, 6.229472, -10.937914
217.635549, 7.448849, 8.384968, -10.086482, 7.564067, 8.873907, -10.455556, 7.222868, 7.154656, -10.549150, 7.402155, 6.229472, -10.937914
217.732800, 7.448849, 8.384968, -10.086482, 7.571609, 8.861421, -10.452161, 7.229211, 7.141519, -10.545756, 7.402155, 6.229472, -10.937914
217.832486, 7.448849, 8.384968, -10.086482, 7.579385, 8.848649, -10.448681, 7.235759, 7.128076, -10.542276, 7.402155, 6.229472, -10.937914
217.937479, 7.448849, 8.384968, -10.086482, 7.587625, 8.835227, -10.445016, 7.242708, 7.113943, -10.538611, 7.402155, 6.229472, -10.937914
218.041047, 7.448849, 8.384968, -10.086482, 7.595800, 8.822017, -10.441401, 7.249613, 7.100027, -10.534996, 7.402155, 6.229472, -10.937914
218.144840, 7.687187, 6.641741, -10.086482, 7.604041, 8.808808, -10.437778, 7.263042, 7.079440, -10.531373, 7.402155, 6.229472, -10.937914
218.250156, 7.687187, 6.641741, -10.086482, 7.612452, 8.795436, -10.434102, 7.270167, 7.065340, -10.527696, 7.402155, 6.229472, -10.937914
218.340993, 7.687187, 6.641741, -10.628371, 7.619780, 8.783948, -10.427760, 7.276324, 7.053185, -10.526705, 7.402155, 6.229472, -10.937914
218.453693, 7.687187, 6.641741, -10.628371, 7.628983, 8.769768, -10.419892, 7.284081, 7.038165, -10.518838, 7.402155, 6.229472, -10.937914
218.552868, 7.687187, 6.641741, -10.628371, 7.637168, 8.757346, -10.412968, 7.290999, 7.024995, -10.511914, 7.402155, 6.229472, -10.937914
218.660365, 7.687187, 6.641741, -10.628371, 7.646191, 8.743982, -10.401711, 7.298658, 7.010806, -10.500657, 7.402155, 6.229472, -10.937914
218.757568, 7.687187, 6.641741, -10.628371, 7.654472, 8.731982, -10.391532, 7.305713, 6.998046, -10.490478, 7.402155, 6.229472, -10.937914
218.859890, 7.687187, 6.641741, -10.628371, 7.663324, 8.719443, -10.380817, 7.313283, 6.984695, -10.479763, 7.402155, 6.229472, -10.937914
218.958707, 7.451276, 7.097225, -10.628371, 7.671998, 8.707424, -10.370469, 7.322686, 6.973757, -10.469414, 7.402155, 6.229472, -10.937914
219.070070, 7.451276, 7.097225, -10.628371, 7.681931, 8.693993, -10.358807, 7.331243, 6.959411, -10.457752, 7.402155, 6.229472, -10.937914
219.165614, 7.451276, 7.097225, -10.628371, 7.690567, 8.682556, -10.348802, 7.338707, 6.947177, -10.447747, 7.402155, 6.229472, -10.937914
219.274964, 7.451276, 7.097225, -10.628371, 7.700601, 8.669580, -10.337351, 7.347410, 6.933273, -10.436296, 7.402155, 6.229472, -10.937914
219.364653, 7.451276, 7.097225, -10.480313, 7.708930, 8.659015, -10.327958, 7.354624, 6.921918, -10.429574, 7.402155, 6.229472, -10.937914
219.479736, 7.451276, 7.097225, -10.480313, 7.719780, 8.645589, -10.315907, 7.364057, 6.907460, -10.417523, 7.402155, 6.229472, -10.937914
219.577374, 7.451276, 7.097225, -10.480313, 7.729101, 8.634292, -10.305682, 7.372184, 6.895276, -10.407298, 7.402155, 6.229472, -10.937914
219.684820, 7.451276, 7.097225, -10.480313, 7.739498, 8.621977, -10.294430, 7.381278, 6.881970, -10.396046, 7.402155, 6.229472, -10.937914
219.782265, 8.652895, 7.267208, -10.480313, 7.749041, 8.610906, -10.284226, 7.408597, 6.875946, -10.385842, 7.402155, 6.229472, -10.937914
219.884732, 8.652895, 7.267208, -10.480313, 7.759199, 8.599371, -10.273496, 7.417533, 6.863440, -10.375111, 7.402155, 6.229472, -10.937914
219.987047, 8.652895, 7.267208, -10.480313, 7.769466, 8.587964, -10.262781, 7.426589, 6.851050, -10.364397, 7.402155, 6.229472, -10.937914
220.094484, 8.652895, 7.267208, -10.480313, 7.780380, 8.576107, -10.251530, 7.436245, 6.838147, -10.353146, 7.402155, 6.229472, -10.937914
220.192252, 8.652895, 7.267208, -10.480313, 7.790423, 8.565419, -10.241292, 7.445151, 6.826496, -10.342908, 7.402155, 6.229472, -10.937914
220.299867, 8.652895, 7.267208, -10.480313, 7.801608, 8.553781, -10.230023, 7.455098, 6.813783, -10.331639, 7.402155, 6.229472, -10.937914
220.389511, 8.652895, 7.267208, -9.925099, 7.811016, 8.544174, -10.220635, 7.463691, 6.803440, -10.302393, 7.402155, 6.229472, -10.937914
220.504449, 8.652895, 7.267208, -9.925099, 7.823227, 8.532002, -10.208599, 7.474866, 6.790311, -10.290357, 7.402155, 6.229472, -10.937914
220.602068, 7.260845, 7.375914, -9.925099, 7.833702, 8.521771, -10.198376, 7.481117, 6.788209, -10.280134, 7.402155, 6.229472, -10.937914
220.709602, 7.260845, 7.375914, -9.925099, 7.845368, 8.510631, -10.187115, 7.491834, 6.776154, -10.268873, 7.402155, 6.229472, -10.937914
220.807330, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
220.906791, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
221.009381, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
221.119607, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
221.212244, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
221.324720, 7.260845, 7.375914, -9.925099, 7.856073, 8.500616, -10.176881, 7.501685, 6.765298, -10.258639, 7.402155, 6.229472, -10.937914
221.414169, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
221.529314, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
221.620164, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
221.734431, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
221.825145, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
221.933468, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
222.036835, 7.575744, 6.708218, -10.705821, 7.856073, 8.500616, -10.176881, 7.502796, 6.764442, -10.280998, 7.402155, 6.229472, -10.937914
222.138415, 7.575744, 6.708218, -10.705821, 7.852364, 8.504086, -10.176881, 7.499468, 6.768278, -10.280998, 7.402155, 6.229472, -10.937914
222.242022, 6.370591, 7.069632, -10.705821, 7.848581, 8.507625, -10.176881, 7.479191, 6.776653, -10.280998, 7.402155, 6.229472, -10.937914
222.349395, 6.370591, 7.069632, -10.705821, 7.840740, 8.514961, -10.176881, 7.472154, 6.784764, -10.280998, 7.402155, 6.229472, -10.937914
222.439015, 6.370591, 7.069632, -10.262633, 7.834195, 8.521083, -10.176881, 7.466276, 6.791528, -10.280080, 7.402155, 6.229472, -10.937914
222.554220, 6.370591, 7.069632, -10.262633, 7.825782, 8.528954, -10.176881, 7.458718, 6.800223, -10.280080, 7.402155, 6.229472, -10.937914
222.651873, 6.370591, 7.069632, -10.262633, 7.815086, 8.538961, -10.176881, 7.449109, 6.811279, -10.280080, 7.402155, 6.229472, -10.937914
222.759219, 6.370591, 7.069632, -10.262633, 7.799408, 8.553628, -10.176881, 7.435026, 6.827483, -10.280080, 7.402155, 6.229472, -10.937914
222.856814, 6.370591, 7.069632, -10.262633, 7.785154, 8.566963, -10.176881, 7.422221, 6.842216, -10.280080, 7.402155, 6.229472, -10.937914
222.959253, 6.370591, 7.069632, -10.262633, 7.770193, 8.580960, -10.176881, 7.408782, 6.857679, -10.280080, 7.402155, 6.229472, -10.937914
223.061512, 6.997991, 5.954341, -10.262633, 7.755258, 8.594932, -10.176881, 7.389405, 6.859334, -10.280080, 7.402155, 6.229472, -10.937914
223.168679, 6.997991, 5.954341, -10.262633, 7.739606, 8.609575, -10.176881, 7.375345, 6.875511, -10.280080, 7.402155, 6.229472, -10.937914
223.263928, 6.997991, 5.954341, -10.262633, 7.725695, 8.622589, -10.176881, 7.362848, 6.889889, -10.280080, 7.402155, 6.229472, -10.937914
223.374004, 6.997991, 5.954341, -10.262633, 7.709618, 8.637629, -10.176881, 7.348406, 6.906506, -10.280080, 7.402155, 6.229472, -10.937914
223.463863, 6.997991, 5.954341, -10.430062, 7.696494, 8.649907, -10.176881, 7.336719, 6.920158, -10.287579, 7.402155, 6.229472, -10.937914
223.578852, 6.997991, 5.954341, -10.430062, 7.679700, 8.665619, -10.176881, 7.321763, 6.937629, -10.287579, 7.402155, 6.229472, -10.937914
223.671859, 6.997991, 5.954341, -10.430062, 7.666116, 8.678327, -10.176881, 7.309667, 6.951760, -10.287579, 7.402155, 6.229472, -10.937914
223.782239, 6.997991, 5.954341, -10.430062, 7.649995, 8.693409, -10.176881, 7.295310, 6.968530, -10.287579, 7.402155, 6.229472, -10.937914
223.881710, 6.219803, 6.989806, -10.430062, 7.635467, 8.707000, -10.176881, 7.266434, 6.983736, -10.287579, 7.402155, 6.229472, -10.937914
223.984121, 6.219803, 6.989806, -10.430062, 7.616771, 8.724491, -10.176881, 7.249785, 7.003185, -10.287579, 7.402155, 6.229472, -10.937914
224.087635, 6.219803, 6.989806, -10.430062, 7.597873, 8.742171, -10.176881, 7.232956, 7.022844, -10.287579, 7.402155, 6.229472, -10.937914
224.193652, 6.219803, 6.989806, -10.430062, 7.578518, 8.760278, -10.176881, 7.215720, 7.042979, -10.287579, 7.402155, 6.229472, -10.937914
224.288976, 6.219803, 6.989806, -10.430062, 7.557635, 8.779815, -10.176881, 7.197122, 7.064703, -10.287579, 7.402155, 6.229472, -10.937914
224.396088, 6.219803, 6.989806, -10.430062, 7.530258, 8.805427, -10.176881, 7.172743, 7.093182, -10.287579, 7.402155, 6.229472, -10.937914
224.490792, 6.219803, 6.989806, -10.322121, 7.506053, 8.828071, -10.176881, 7.151231, 7.118400, -10.289306, 7.402155, 6.229472, -10.937914
224.603027, 6.219803, 6.989806, -10.322121, 7.477367, 8.854908, -10.176881, 7.125737, 7.148285, -10.289306, 7.402155, 6.229472, -10.937914
224.701638, 6.944024, 6.765911, -10.322121, 7.452163, 8.878487, -10.176881, 7.100947, 7.168414, -10.289306, 7.402155, 6.229472, -10.937914
224.804174, 6.944024, 6.765911, -10.322121, 7.425956, 8.903005, -10.176881, 7.077656, 7.195717, -10.289306, 7.402155, 6.229472, -10.937914
224.907215, 6.944024, 6.765911, -10.322121, 7.399620, 8.927643, -10.176881, 7.054251, 7.223154, -10.289306, 7.402155, 6.229472, -10.937914
225.005947, 6.944024, 6.765911, -10.322121, 7.374385, 8.951251, -10.176881, 7.031824, 7.249444, -10.289306, 7.402155, 6.229472, -10.937914
225.111249, 6.944024, 6.765911, -10.322121, 7.347471, 8.976430, -10.176881, 7.007904, 7.277483, -10.289306, 7.402155, 6.229472, -10.937914
225.211935, 6.944024, 6.765911, -10.322121, 7.321737, 9.000505, -10.176881, 6.985034, 7.304294, -10.289306, 7.402155, 6.229472, -10.937914
225.316430, 6.944024, 6.765911, -10.322121, 7.295029, 9.025491, -10.176881, 6.961298, 7.332118, -10.289306, 7.402155, 6.229472, -10.937914
225.423345, 6.944024, 6.765911, -10.322121, 7.267703, 9.051056, -10.176881, 6.937012, 7.360587, -10.289306, 7.402155, 6.229472, -10.937914
225.513738, 6.152928, 6.509549, -9.744894, 7.244599, 9.072670, -10.176881, 6.904388, 7.370971, -10.262086, 7.402155, 6.229472, -10.937914
225.628181, 6.152928, 6.509549, -9.744894, 7.215349, 9.100034, -10.176881, 6.877573, 7.400725, -10.262086, 7.402155, 6.229472, -10.937914
225.726288, 6.152928, 6.509549, -9.744894, 7.190274, 9.123493, -10.176881, 6.854585, 7.426233, -10.262086, 7.402155, 6.229472, -10.937914
225.833309, 6.152928, 6.509549, -9.744894, 7.162921, 9.149083, -10.176881, 6.829509, 7.454058, -10.262086, 7.402155, 6.229472, -10.937914
225.931366, 6.152928, 6.509549, -9.744894, 7.137858, 9.172529, -10.176881, 6.806533, 7.479552, -10.262086, 7.402155, 6.229472, -10.937914
226.033787, 6.152928, 6.509549, -9.744894, 7.111681, 9.197019, -10.176881, 6.782534, 7.506181, -10.262086, 7.402155, 6.229472, -10.937914
226.136291, 6.152928, 6.509549, -9.744894, 7.085482, 9.221529, -10.176881, 6.758516, 7.532832, -10.262086, 7.402155, 6.229472, -10.937914
226.239775, 6.152928, 6.509549, -9.744894, 7.059033, 9.246274, -10.176881, 6.734268, 7.559737, -10.262086, 7.402155, 6.229472, -10.937914
226.343573, 6.287684, 8.114836, -9.744894, 7.032503, 9.271093, -10.176881, 6.703613, 7.594646, -10.262086, 7.402155, 6.229472, -10.937914
226.447972, 6.287684, 8.114836, -9.744894, 7.005820, 9.296056, -10.176881, 6.679151, 7.621789, -10.262086, 7.402155, 6.229472, -10.937914
226.538465, 6.287684, 8.114836, -10.163554, 6.982691, 9.317694, -10.176881, 6.657832, 7.645212, -10.257159, 7.402155, 6.229472, -10.937914
226.652688, 6.287684, 8.114836, -10.163554, 6.953497, 9.345006, -10.176881, 6.630922, 7.674777, -10.257159, 7.402155, 6.229472, -10.937914
226.744428, 6.287684, 8.114836, -10.163554, 6.930049, 9.366942, -10.176881, 6.609309, 7.698523, -10.257159, 7.402155, 6.229472, -10.937914
226.853708, 6.287684, 8.114836, -10.163554, 6.902118, 9.393072, -10.176881, 6.583564, 7.726809, -10.257159, 7.402155, 6.229472, -10.937914
226.956388, 6.287684, 8.114836, -10.163554, 6.875786, 9.417530, -10.173297, 6.559278, 7.753299, -10.253575, 7.402155, 6.229472, -10.937914
227.055104, 6.287684, 8.114836, -10.163554, 6.850390, 9.440956, -10.169851, 6.535842, 7.778686, -10.250129, 7.402155, 6.229472, -10.937914
227.161071, 5.985818, 8.503250, -10.163554, 6.823036, 9.466002, -10.166152, 6.502713, 7.816306, -10.246430, 7.402155, 6.229472, -10.937914
227.267985, 5.985818, 8.503250, -10.163554, 6.795343, 9.491169, -10.162420, 6.477128, 7.843613, -10.242698, 7.402155, 6.229472, -10.937914
227.366342, 5.985818, 8.503250, -10.163554, 6.769709, 9.514145, -10.155553, 6.453418, 7.868571, -10.235831, 7.402155, 6.229472, -10.937914
227.472852, 5.985818, 8.503250, -10.163554, 6.741765, 9.538820, -10.148118, 6.427543, 7.895407, -10.228396, 7.402155, 6.229472, -10.937914
227.563715, 5.985818, 8.503250, -10.013663, 6.717793, 9.559718, -10.141774, 6.405088, 7.917927, -10.211633, 7.402155, 6.229472, -10.937914
227.677616, 5.985818, 8.503250, -10.013663, 6.687433, 9.585554, -10.129847, 6.376605, 7.945819, -10.199705, 7.402155, 6.229472, -10.937914
227.776275, 5.985818, 8.503250, -10.013663, 6.660905, 9.607660, -10.119515, 6.351686, 7.969723, -10.189373, 7.402155, 6.229472, -10.937914
227.882884, 5.985818, 8.503250, -10.013663, 6.631976, 9.631225, -10.108351, 6.324472, 7.995251, -10.178209, 7.402155, 6.229472, -10.937914
227.978239, 6.165601, 8.091106, -10.013663, 6.605891, 9.652044, -10.098365, 6.297889, 8.018938, -10.168224, 7.402155, 6.229472, -10.937914
228.083502, 6.165601, 8.091106, -10.013663, 6.576761, 9.674600, -10.083668, 6.270404, 8.043473, -10.153526, 7.402155, 6.229472, -10.937914
228.182272, 6.165601, 8.091106, -10.013663, 6.549138, 9.695386, -10.069877, 6.244300, 8.066136, -10.139735, 7.402155, 6.229472, -10.937914
228.285454, 6.165601, 8.091106, -10.013663, 6.519972, 9.716683, -10.055470, 6.216692, 8.089416, -10.125328, 7.402155, 6.229472, -10.937914
228.391055, 6.165601, 8.091106, -10.013663, 6.489804, 9.738036, -10.040725, 6.188088, 8.112823, -10.110584, 7.402155, 6.229472, -10.937914
228.496866, 6.165601, 8.091106, -10.013663, 6.459263, 9.758982, -10.025952, 6.159084, 8.135851, -10.095810, 7.402155, 6.229472, -10.937914
228.588155, 6.165601, 8.091106, -10.565730, 6.432686, 9.776717, -10.013205, 6.134288, 8.156001, -10.107197, 7.402155, 6.229472, -10.937914
228.701634, 6.165601, 8.091106, -10.565730, 6.399303, 9.798236, -9.997361, 6.103072, 8.180559, -10.091352, 7.402155, 6.229472, -10.937914
228.800601, 6.503621, 7.606155, -10.565730, 6.369933, 9.816599, -9.983542, 6.081976, 8.192666, -10.077534, 7.402155, 6.229472, -10.937914
228.903393, 6.503621, 7.606155, -10.565730, 6.339157, 9.835233, -9.969190, 6.053085, 8.214105, -10.063181, 7.402155, 6.229472, -10.937914
229.005564, 6.503621, 7.606155, -10.565730, 6.308306, 9.853315, -9.954924, 6.024067, 8.235003, -10.048916, 7.402155, 6.229472, -10.937914
229.105131, 6.503621, 7.606155, -10.565730, 6.277999, 9.870517, -9.941022, 5.995508, 8.254973, -10.035014, 7.402155, 6.229472, -10.937914
229.210246, 6.503621, 7.606155, -10.565730, 6.245740, 9.888205, -9.926345, 5.965052, 8.275612, -10.020337, 7.402155, 6.229472, -10.937914
229.318726, 6.503621, 7.606155, -10.565730, 6.212176, 9.905954, -9.911198, 5.933301, 8.296432, -10.005190, 7.402155, 6.229472, -10.937914
229.415455, 6.503621, 7.606155, -10.565730, 6.182036, 9.921375, -9.897693, 5.904742, 8.314613, -9.991684, 7.402155, 6.229472, -10.937914
229.521678, 6.503621, 7.606155, -10.565730, 6.148691, 9.937816, -9.882861, 5.873087, 8.334111, -9.976853, 7.402155, 6.229472, -10.937914
229.613395, 6.574188, 9.520616, -9.717093, 6.119720, 9.951642, -9.870055, 5.856273, 8.367809, -9.951699, 7.402155, 6.229472, -10.937914
229.726518, 6.574188, 9.520616, -9.717093, 6.083723, 9.968129, -9.854260, 5.821741, 8.387177, -9.935904, 7.402155, 6.229472, -10.937914
229.825399, 6.574188, 9.520616, -9.717093, 6.052062, 9.982104, -9.840454, 5.791325, 8.403687, -9.922098, 7.402155, 6.229472, -10.937914
230.030294, 6.574188, 9.520616, -9.717093, 5.985654, 10.009174, -9.811845, 5.727345, 8.436083, -9.893489, 7.402155, 6.229472, -10.937914
230.131246, 6.574188, 9.520616, -9.717093, 5.952750, 10.022048, -9.797750, 5.695601, 8.451598, -9.879394, 7.402155, 6.229472, -10.937914
230.235529, 6.574188, 9.520616, -9.717093, 5.918570, 10.034852, -9.783189, 5.662579, 8.467147, -9.864833, 7.402155, 6.229472, -10.937914
230.337183, 6.574188, 9.520616, -9.717093, 5.885036, 10.046739, -9.765447, 5.630126, 8.481729, -9.847091, 7.402155, 6.229472, -10.937914
230.546138, 6.574188, 9.520616, -9.717093, 5.815260, 10.068645, -9.728977, 5.562369, 8.509253, -9.810621, 7.402155, 6.229472, -10.937914
230.645274, 6.574188, 9.520616, -9.717093, 5.781980, 10.078464, -9.711675, 5.530001, 8.521753, -9.793319, 7.402155, 6.229472, -10.937914
230.748301, 6.574188, 9.520616, -9.717093, 5.747217, 10.088044, -9.693693, 5.496135, 8.534136, -9.775337, 7.402155, 6.229472, -10.937914
230.850372, 6.574188, 9.520616, -10.022401, 5.712612, 10.096921, -9.675879, 5.462527, 8.546252, -9.770766, 7.402155, 6.229472, -10.937914
231.055044, 6.574188, 9.520616, -10.022401, 5.642632, 10.112231, -9.640157, 5.394312, 8.568123, -9.735044, 7.402155, 6.229472, -10.937914
231.161305, 6.574188, 9.520616, -10.022401, 5.606159, 10.119504, -9.621610, 5.358692, 8.578819, -9.716498, 7.402155, 6.229472, -10.937914
231.255719, 6.574188, 9.520616, -10.022401, 5.573650, 10.125431, -9.605132, 5.326891, 8.587800, -9.700020, 7.402155, 6.229472, -10.937914
231.363158, 6.574188, 9.520616, -10.022401, 5.536536, 10.131482, -9.586380, 5.290517, 8.597339, -9.681268, 7.402155, 6.229472, -10.937914
231.570859, 6.574188, 9.520616, -10.022401, 5.464411, 10.140570, -9.550130, 5.219578, 8.613221, -9.645018, 7.402155, 6.229472, -10.937914
231.668661, 6.574188, 9.520616, -10.022401, 5.430381, 10.144270, -9.533060, 5.186051, 8.620128, -9.627948, 7.402155, 6.229472, -10.937914
231.776202, 6.574188, 9.520616, -10.022401, 5.392892, 10.147634, -9.514291, 5.149050, 8.627029, -9.609179, 7.402155, 6.229472, -10.937914
231.868631, 6.574188, 9.520616, -10.022401, 5.360629, 10.150006, -9.498159, 5.117157, 8.632447, -9.593047, 7.402155, 6.229472, -10.937914
232.079932, 6.574188, 9.520616, -10.022401, 5.286723, 10.152705, -9.461280, 5.043839, 8.642136, -9.556168, 7.402155, 6.229472, -10.937914
232.186184, 6.574188, 9.520616, -9.835767, 5.249541, 10.153373, -9.442735, 5.006954, 8.646874, -9.552530, 7.402155, 6.229472, -10.937914
232.285010, 6.574188, 9.520616, -9.835767, 5.214952, 10.153397, -9.425487, 4.972576, 8.650688, -9.535282, 7.402155, 6.229472, -10.937914
232.391144, 6.574188, 9.520616, -9.835767, 5.177811, 10.152736, -9.406963, 4.935586, 8.654100, -9.516758, 7.402155, 6.229472, -10.937914
232.595653, 6.574188, 9.520616, -9.835767, 5.106335, 10.148907, -9.371269, 4.864121, 8.658127, -9.481064, 7.402155, 6.229472, -10.937914
